,commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate
5,801,2010,68711,368171,716496,58497,58148,1084667,0,0,1,2015-10-08T00:00:00
6,801,2010,200549,568720,693575,177899,177628,1262295,0,0,1,2015-10-15T00:00:00
7,801,2010,104679,673399,735003,149083,146107,1408402,0,0,1,2015-10-22T00:00:00
8,801,2010,68272,741671,700661,34850,33930,1442332,0,0,1,2015-10-29T00:00:00
9,801,2010,120789,862460,635072,65463,55200,1497532,0,0,1,2015-11-05T00:00:00
10,801,2010,36586,899046,607780,9476,9294,1506826,0,0,1,2015-11-12T00:00:00
11,801,2010,30862,929908,606704,29975,29786,1536612,0,0,1,2015-11-19T00:00:00
12,801,2010,6595,936503,699968,110745,99859,1636471,0,0,1,2015-11-26T00:00:00
13,801,2010,24659,961162,713115,37897,37806,1674277,0,0,1,2015-12-03T00:00:00
14,801,2010,73897,1035059,739729,101935,100511,1774788,0,0,1,2015-12-10T00:00:00
15,801,2010,28763,1063822,741562,30596,30596,1805384,0,0,1,2015-12-17T00:00:00
16,801,2010,44492,1108314,698676,1750,1606,1806990,0,0,1,2015-12-24T00:00:00
17,801,2010,61640,1169954,651423,14420,14387,1821377,0,0,1,2015-12-31T00:00:00
18,801,2010,25024,1194978,678761,64213,52362,1873739,0,0,1,2016-01-07T00:00:00
19,801,2010,54550,1249528,726647,103136,102436,1976175,0,0,1,2016-01-14T00:00:00
20,801,2010,116276,1365804,677817,25485,67446,2043621,0,0,1,2016-01-21T00:00:00
21,801,2010,28692,1394496,695361,47199,46236,2089857,0,0,1,2016-01-28T00:00:00
22,801,2010,31851,1426347,676096,14798,12586,2102443,0,0,1,2016-02-04T00:00:00
23,801,2010,51635,1477982,794702,170367,170241,2272684,0,0,1,2016-02-11T00:00:00
24,801,2010,158311,1636293,664065,29087,27674,2300358,0,0,1,2016-02-18T00:00:00
25,801,2010,57939,1694232,699923,93797,93797,2394155,0,0,1,2016-02-25T00:00:00
26,801,2010,91456,1785688,629013,21852,20546,2414701,0,0,1,2016-03-03T00:00:00
27,801,2010,93566,1879254,690645,155339,155198,2569899,0,0,1,2016-03-10T00:00:00
28,801,2010,48102,1927356,796837,154294,154294,2724193,0,0,1,2016-03-17T00:00:00
29,801,2010,70637,1997993,749702,35019,23502,2747695,0,0,1,2016-03-24T00:00:00
30,801,2010,50931,2048924,764902,67220,66131,2813826,0,0,1,2016-03-31T00:00:00
31,801,2010,113449,2162373,797786,151806,146333,2960159,0,0,1,2016-04-07T00:00:00
32,801,2010,58157,2220530,808382,77162,68753,3028912,84000,84000,1,2016-04-14T00:00:00
33,801,2010,45662,2266192,841297,89805,78577,3107489,459500,375500,1,2016-04-21T00:00:00
34,801,2010,18889,2285081,834297,12261,11889,3119378,562691,103191,1,2016-04-28T00:00:00
35,801,2010,53293,2338374,787324,10800,6320,3125698,562691,0,1,2016-05-05T00:00:00
36,801,2010,48573,2386947,760899,25186,22148,3147846,562691,0,1,2016-05-12T00:00:00
37,801,2010,18593,2405540,756982,14969,14676,3162522,572691,10000,1,2016-05-19T00:00:00
38,801,2010,79259,2484799,703573,46608,25850,3188372,601375,28684,1,2016-05-26T00:00:00
39,801,2010,29436,2514235,735465,61936,61328,3249700,601375,0,1,2016-06-02T00:00:00
40,801,2010,51994,2566229,650890,115,-32581,3217119,643375,42000,1,2016-06-09T00:00:00
41,801,2010,83629,2649858,579122,26960,11861,3228980,643375,0,1,2016-06-16T00:00:00
42,801,2010,95258,2745116,530460,55679,46596,3275576,643375,0,1,2016-06-23T00:00:00
43,801,2010,62463,2807579,504231,36428,36234,3311810,666375,23000,1,2016-06-30T00:00:00
44,801,2010,38346,2845925,477069,12210,11184,3322994,677261,10886,1,2016-07-07T00:00:00
45,801,2010,63730,2909655,390423,11786,-22916,3300078,734033,56772,1,2016-07-14T00:00:00
46,801,2010,53110,2962765,336651,73,-662,3299416,755805,21772,1,2016-07-21T00:00:00
47,801,2010,46309,3009074,297147,6973,6805,3306221,777691,21886,1,2016-07-28T00:00:00
48,801,2010,47555,3056629,256869,7753,7277,3313498,930676,152985,1,2016-08-04T00:00:00
49,801,2010,19801,3076430,236544,152,-524,3312974,941562,10886,1,2016-08-11T00:00:00
50,801,2010,91113,3167543,146348,1974,917,3313891,974334,32772,1,2016-08-18T00:00:00
51,801,2010,33292,3200835,119348,6558,6292,3320183,999802,25468,1,2016-08-25T00:00:00
52,801,2010,51735,3252570,67923,882,310,3320493,1068127,402,1,2016-09-01T00:00:00
0,801,2010,0,0,1068127,68325,402,1068127,0,0,1,2016-09-01T00:00:00
1,801,2010,72228,72228,1062792,66996,66893,1135020,0,0,1,2016-09-08T00:00:00
2,801,2010,95672,167900,965253,20383,-1867,1133153,0,0,1,2016-09-15T00:00:00
3,801,2010,0,167900,972938,10885,7685,1140838,0,0,1,2016-09-22T00:00:00
4,801,2010,41015,208915,973482,44117,41559,1182397,0,0,1,2016-09-29T00:00:00
5,801,2010,89312,298227,884296,142,126,1182523,0,0,1,2016-10-06T00:00:00
6,801,2010,134590,432817,831935,82619,82229,1264752,0,0,1,2016-10-13T00:00:00
7,801,2010,66321,499138,860099,95865,94485,1359237,0,0,1,2016-10-20T00:00:00
8,801,2010,113721,612859,876546,139285,130168,1489405,0,0,1,2016-10-27T00:00:00
9,801,2010,177867,790726,780561,85339,81882,1571287,42000,42000,1,2016-11-03T00:00:00
10,801,2010,100113,890839,754907,74984,74459,1645746,42000,0,1,2016-11-10T00:00:00
11,801,2010,83629,974468,738021,71181,66743,1712489,42000,0,1,2016-11-17T00:00:00
12,801,2010,52839,1027307,764540,79496,79358,1791847,42000,0,1,2016-11-24T00:00:00
13,801,2010,59092,1086399,768742,63873,63294,1855141,42000,0,1,2016-12-01T00:00:00
14,801,2010,52029,1138428,775345,60859,58632,1913773,42000,0,1,2016-12-08T00:00:00
15,801,2010,20140,1158568,755205,140,0,1913773,42000,0,1,2016-12-15T00:00:00
16,801,2010,79577,1238145,741477,70038,65849,1979622,42000,0,1,2016-12-22T00:00:00
17,801,2010,20630,1258775,748793,28025,27946,2007568,42000,0,1,2016-12-29T00:00:00
18,801,2010,57888,1316663,758720,69839,67815,2075383,42000,0,1,2017-01-05T00:00:00
19,801,2010,69703,1386366,873035,184586,184018,2259401,42000,0,1,2017-01-12T00:00:00
20,801,2010,37046,1423412,1003749,188825,167760,2427161,42000,0,1,2017-01-19T00:00:00
21,801,2010,97357,1520769,985239,79927,78847,2506008,112000,70000,1,2017-01-26T00:00:00
22,801,2010,63723,1584492,1027081,110565,105565,2611573,112000,0,1,2017-02-02T00:00:00
23,801,2010,46960,1631452,994149,39899,14028,2625601,136000,24000,1,2017-02-09T00:00:00
24,801,2010,119560,1751012,1017837,152882,143248,2768849,160000,24000,1,2017-02-16T00:00:00
25,801,2010,45288,1796300,1004344,32648,31795,2800644,160000,0,1,2017-02-23T00:00:00
26,801,2010,55702,1852002,1100175,162841,151533,2952177,160000,0,1,2017-03-02T00:00:00
27,801,2010,76570,1928572,1037578,21186,13973,2966150,169798,9798,1,2017-03-09T00:00:00
28,801,2010,121562,2050134,1023446,107979,107430,3073580,179596,9798,1,2017-03-16T00:00:00
29,801,2010,51504,2101638,1144663,174010,172721,3246301,179596,0,1,2017-03-23T00:00:00
30,801,2010,55504,2157142,1127349,39818,38190,3284491,214596,35000,1,2017-03-30T00:00:00
31,801,2010,60069,2217211,1102975,35957,35695,3320186,214596,0,1,2017-04-06T00:00:00
32,801,2010,42331,2259542,1059464,0,-1180,3319006,228596,14000,1,2017-04-13T00:00:00
33,801,2010,55493,2315035,1095913,96737,91942,3410948,228596,0,1,2017-04-20T00:00:00
34,801,2010,120001,2435036,959731,19982,-16181,3394767,228596,0,1,2017-04-27T00:00:00
35,801,2010,17486,2452522,967629,25600,25384,3420151,228596,0,1,2017-05-04T00:00:00
36,801,2010,61113,2513635,933034,42345,26518,3446669,228596,0,1,2017-05-11T00:00:00
37,801,2010,68884,2582519,872249,8621,8099,3454768,228596,0,1,2017-05-18T00:00:00
38,801,2010,58808,2641327,858372,45459,44931,3499699,228596,0,1,2017-05-25T00:00:00
39,801,2010,114876,2756203,743120,2230,-376,3499323,246596,18000,1,2017-06-01T00:00:00
40,801,2010,47884,2804087,711705,17144,16469,3515792,246596,0,1,2017-06-08T00:00:00
41,801,2010,11567,2815654,711705,11567,11567,3527359,246596,0,1,2017-06-15T00:00:00
42,801,2010,75785,2891439,654066,23042,18146,3545505,246596,0,1,2017-06-22T00:00:00
43,801,2010,70527,2961966,724727,155240,141188,3686693,246596,0,1,2017-06-29T00:00:00
44,801,2010,59407,3021373,636886,9440,-28434,3658259,357596,111000,1,2017-07-06T00:00:00
45,801,2010,49049,3070422,668941,81845,81104,3739363,383394,25798,1,2017-07-13T00:00:00
46,801,2010,52257,3122679,617346,1446,662,3740025,413490,30096,1,2017-07-20T00:00:00
47,801,2010,192296,3314975,392034,37489,-33016,3707009,427490,14000,1,2017-07-27T00:00:00
48,801,2010,29629,3344604,385273,23314,22868,3729877,547376,119886,1,2017-08-03T00:00:00
49,801,2010,143976,3488580,271966,31971,30669,3760546,569148,21772,1,2017-08-10T00:00:00
50,801,2010,32125,3520705,239327,13889,-514,3760032,595306,26158,1,2017-08-17T00:00:00
51,801,2010,84968,3605673,157575,3919,3216,3763248,595850,544,1,2017-08-24T00:00:00
52,801,2010,59321,3664994,100068,2426,1814,3765062,772716,76798,1,2017-08-31T00:00:00
0,801,2010,84557,84557,754251,67039,66092,838808,0,0,1,2017-09-07T00:00:00
1,801,2010,47276,131833,920083,214382,213108,1051916,0,0,1,2017-09-14T00:00:00
2,801,2010,13407,145240,1107593,200917,200917,1252833,0,0,1,2017-09-21T00:00:00
3,801,2010,99204,244444,1072804,64467,64415,1317248,0,0,1,2017-09-28T00:00:00
4,801,2010,116590,361034,1002497,47840,46283,1363531,0,0,1,2017-10-05T00:00:00
5,801,2010,55222,416256,965304,19612,18029,1381560,0,0,1,2017-10-12T00:00:00
6,801,2010,112525,528781,898178,50885,45399,1426959,0,0,1,2017-10-19T00:00:00
7,801,2010,59134,587915,848924,10896,9880,1436839,0,0,1,2017-10-26T00:00:00
8,801,2010,157122,745037,887761,200940,195959,1632798,0,0,1,2017-11-02T00:00:00
9,801,2010,93702,838739,833040,41644,38981,1671779,0,0,1,2017-11-09T00:00:00
10,801,2010,74499,913238,864440,109254,105899,1777678,0,0,1,2017-11-16T00:00:00
11,801,2010,61037,974275,828818,25415,25415,1803093,0,0,1,2017-11-23T00:00:00
12,801,2010,40350,1014625,839676,60717,51208,1854301,0,0,1,2017-11-30T00:00:00
13,801,2010,39590,1054215,869969,70197,69883,1924184,0,0,1,2017-12-07T00:00:00
14,801,2010,68390,1122605,912482,111500,110903,2035087,0,0,1,2017-12-14T00:00:00
15,801,2010,99363,1221968,880627,67707,67508,2102595,0,0,1,2017-12-21T00:00:00
16,801,2010,60831,1282799,842087,23556,22291,2124886,0,0,1,2017-12-28T00:00:00
17,801,2010,77135,1359934,766543,4591,1591,2126477,0,0,1,2018-01-04T00:00:00
18,801,2010,100897,1460831,903645,238600,237999,2364476,0,0,1,2018-01-11T00:00:00
19,801,2010,51334,1512165,938831,95179,86520,2450996,0,0,1,2018-01-18T00:00:00
20,801,2010,50151,1562316,900929,12908,12249,2463245,0,0,1,2018-01-25T00:00:00
21,801,2010,59235,1621551,1035849,194224,194155,2657400,0,0,1,2018-02-01T00:00:00
22,801,2010,95659,1717210,1073605,138756,133415,2790815,0,0,1,2018-02-08T00:00:00
23,801,2010,60747,1777957,1072295,59437,59437,2850252,0,0,1,2018-02-15T00:00:00
24,801,2010,38916,1816873,1367870,339456,334491,3184743,0,0,1,2018-02-22T00:00:00
25,801,2010,107618,1924491,1567344,317801,307092,3491835,0,0,1,2018-03-01T00:00:00
26,801,2010,71245,1995736,1562168,67340,66069,3557904,0,0,1,2018-03-08T00:00:00
27,801,2010,61122,2056858,1564207,64829,63161,3621065,0,0,1,2018-03-15T00:00:00
28,801,2010,101729,2158587,1464891,3036,2413,3623478,0,0,1,2018-03-22T00:00:00
29,801,2010,86085,2244672,1364344,7000,-14462,3609016,0,0,1,2018-03-29T00:00:00
30,801,2010,47175,2291847,1448448,131758,131279,3740295,123316,123316,1,2018-04-05T00:00:00
31,801,2010,87489,2379336,1490825,147929,129866,3870161,395134,271818,1,2018-04-12T00:00:00
32,801,2010,39872,2419208,1503916,54014,52963,3923124,442634,47500,1,2018-04-19T00:00:00
33,801,2010,133266,2552474,1496816,82677,126166,4049290,442634,0,1,2018-04-26T00:00:00
34,801,2010,50675,2603149,1448544,2403,2403,4051693,442634,0,1,2018-05-03T00:00:00
35,801,2010,78534,2681683,1455608,85633,85598,4137291,504634,62000,1,2018-05-10T00:00:00
36,801,2010,114470,2796153,1386336,46152,45198,4182489,504634,0,1,2018-05-17T00:00:00
37,801,2010,102879,2899032,1330084,46841,46627,4229116,504634,0,1,2018-05-24T00:00:00
38,801,2010,87326,2986358,1274670,43738,31912,4261028,504634,0,1,2018-05-31T00:00:00
39,801,2010,127757,3114115,1154442,7549,7529,4268557,659224,154590,1,2018-06-07T00:00:00
40,801,2010,79100,3193215,1042898,2190,-32444,4236113,659224,0,1,2018-06-14T00:00:00
41,801,2010,39869,3233084,1015126,12097,12097,4248210,794224,135000,1,2018-06-21T00:00:00
42,801,2010,154545,3387629,906898,48623,46317,4294527,987856,193632,1,2018-06-28T00:00:00
43,801,2010,62773,3450402,808442,22264,-35683,4258844,1009628,21772,1,2018-07-05T00:00:00
44,801,2010,119789,3570191,755211,67525,66558,4325402,1036628,27000,1,2018-07-12T00:00:00
45,801,2010,136746,3706937,711006,93786,92541,4417943,1131628,95000,1,2018-07-19T00:00:00
46,801,2010,71600,3778537,671982,34247,32576,4450519,1135628,4000,1,2018-07-26T00:00:00
47,801,2010,30600,3809137,663710,23212,22328,4472847,1190058,54430,1,2018-08-02T00:00:00
48,801,2010,98302,3907439,579592,16433,14184,4487031,1292058,102000,1,2018-08-09T00:00:00
49,801,2010,44252,3951691,569252,34133,33912,4520943,1695136,403078,1,2018-08-16T00:00:00
50,801,2010,218815,4170506,329593,17082,-20844,4500099,1826321,131185,1,2018-08-23T00:00:00
51,801,2010,60607,4231113,189591,951,-79395,4420704,1860067,33746,1,2018-08-30T00:00:00
52,801,2010,0,4231113,189591,0,0,4420704,2005705,5071,1,2018-09-06T00:00:00
0,801,2010,49024,49024,2005705,196036,5071,2054729,0,0,1,2018-09-06T00:00:00
1,801,2010,140931,189955,2030417,166961,165643,2220372,0,0,1,2018-09-13T00:00:00
2,801,2010,103275,293230,1972305,47092,45163,2265535,0,0,1,2018-09-20T00:00:00
3,801,2010,65718,358948,2637008,730843,730421,2995956,0,0,1,2018-09-27T00:00:00
4,801,2010,65627,424575,2628419,60352,57038,3052994,0,0,1,2018-10-04T00:00:00
5,801,2010,56457,481032,2683500,112632,111538,3164532,0,0,1,2018-10-11T00:00:00
6,801,2010,124890,605922,2594340,37540,35730,3200262,0,0,1,2018-10-18T00:00:00
7,801,2010,179438,785360,2479278,42202,64376,3264638,0,0,1,2018-10-25T00:00:00
8,801,2010,140191,925551,2369438,35610,30351,3294989,0,0,1,2018-11-01T00:00:00
9,801,2010,52132,977683,2366076,51559,48770,3343759,0,0,1,2018-11-08T00:00:00
10,801,2010,91863,1069546,2282266,9496,8053,3351812,0,0,1,2018-11-15T00:00:00
11,801,2010,114892,1184438,2261631,47593,94257,3446069,0,0,1,2018-11-22T00:00:00
12,801,2010,63602,1248040,2165173,681,-32856,3413213,0,0,1,2018-11-29T00:00:00
13,801,2010,115570,1363610,2055916,8851,6313,3419526,0,0,1,2018-12-06T00:00:00
14,801,2010,79442,1443052,2300823,327364,324349,3743875,0,0,1,2018-12-13T00:00:00
15,801,2010,103063,1546115,2364694,166938,166934,3910809,9800,9800,1,2018-12-20T00:00:00
16,801,2010,104675,1650790,2303081,44362,43062,3953871,9800,0,1,2018-12-27T00:00:00
17,801,2010,65537,1716327,2383602,158211,146058,4099929,9800,0,1,2019-01-03T00:00:00
18,801,2010,0,1716327,2383602,0,0,4099929,9800,0,1,2019-01-10T00:00:00
19,801,2010,0,1716327,2383602,0,0,4099929,9800,0,1,2019-01-17T00:00:00
20,801,2010,0,1716327,2383602,0,0,4099929,9800,0,1,2019-01-24T00:00:00
21,801,2010,0,1716327,2383602,0,0,4099929,9800,0,1,2019-01-31T00:00:00
22,801,2010,0,1716327,2383602,0,0,4099929,9800,0,1,2019-02-07T00:00:00
23,801,2010,635542,2351869,2087573,333075,339513,4439442,62520,52720,1,2019-02-14T00:00:00
24,801,2010,81284,2433153,2039902,55681,33613,4473055,62520,0,1,2019-02-21T00:00:00
25,801,2010,61356,2494509,2036562,60055,58016,4531071,134520,72000,1,2019-02-28T00:00:00
26,801,2010,217017,2711526,1887086,69193,67541,4598612,134520,0,1,2019-03-07T00:00:00
27,801,2010,118167,2829693,1717934,3576,-50985,4547627,134520,0,1,2019-03-14T00:00:00
28,801,2010,65379,2895072,1679754,62513,27199,4574826,134520,0,1,2019-03-21T00:00:00
29,801,2010,93791,2988863,1591942,20825,5979,4580805,154520,20000,1,2019-03-28T00:00:00
30,801,2010,107719,3096582,1555207,107493,70984,4651789,154520,0,1,2019-04-04T00:00:00
31,801,2010,114341,3210923,1447576,11276,6710,4658499,174120,19600,1,2019-04-11T00:00:00
32,801,2010,160003,3370926,1287573,16646,0,4658499,190120,16000,1,2019-04-18T00:00:00
33,801,2010,33745,3404671,1263154,10916,9326,4667825,190120,0,1,2019-04-25T00:00:00
34,801,2010,58147,3462818,1225130,24004,20123,4687948,484042,293922,1,2019-05-02T00:00:00
35,801,2010,110477,3573295,1121638,8821,6985,4694933,484042,0,1,2019-05-09T00:00:00
36,801,2010,100625,3673920,1025893,5490,4880,4699813,484042,0,1,2019-05-16T00:00:00
37,801,2010,31256,3705176,992023,10886,-2614,4697199,484042,0,1,2019-05-23T00:00:00
38,801,2010,67259,3772435,956055,34529,31291,4728490,484042,0,1,2019-05-30T00:00:00
39,801,2010,75520,3847955,881116,800,581,4729071,505042,21000,1,2019-06-06T00:00:00
40,801,2010,54876,3902831,868756,44088,42516,4771587,505042,0,1,2019-06-13T00:00:00
41,801,2010,44999,3947830,881914,58157,58157,4829744,597442,92400,1,2019-06-20T00:00:00
42,801,2010,88023,4035853,860504,67690,66613,4896357,597442,0,1,2019-06-27T00:00:00
43,801,2010,65080,4100933,805644,11606,10220,4906577,597442,0,1,2019-07-04T00:00:00
44,801,2010,129638,4230571,643960,27831,-32046,4874531,619214,21772,1,2019-07-11T00:00:00
45,801,2010,105311,4335882,534582,1362,-4067,4870464,714214,95000,1,2019-07-18T00:00:00
46,801,2010,142659,4478541,453769,15327,61846,4932310,714214,0,1,2019-07-25T00:00:00
47,801,2010,112793,4591334,346938,12245,5962,4938272,714214,0,1,2019-08-01T00:00:00
48,801,2010,67493,4658827,293438,14431,13993,4952265,818566,104352,1,2019-08-08T00:00:00
49,801,2010,91371,4750198,213306,12805,11239,4963504,930040,111474,1,2019-08-15T00:00:00
50,801,2010,72952,4823150,143490,3136,3136,4966640,1053050,123010,1,2019-08-22T00:00:00
51,801,2010,72389,4895539,118620,48857,47519,5014159,1155050,102000,1,2019-08-29T00:00:00
52,801,2010,22533,4918072,96276,189,189,5014348,1846782,644279,1,2019-09-05T00:00:00
0,801,2010,48823,48823,1846782,755908,644279,1895605,0,0,1,2019-09-05T00:00:00
1,801,2010,30145,78968,2011434,194899,194797,2090402,0,0,1,2019-09-12T00:00:00
2,801,2010,104389,183357,1958434,53586,51389,2141791,0,0,1,2019-09-19T00:00:00
3,801,2010,117612,300969,1873704,26525,32882,2174673,0,0,1,2019-09-26T00:00:00
4,801,2010,121162,422131,1787922,13642,35380,2210053,0,0,1,2019-10-03T00:00:00
5,801,2010,95979,518110,1793979,104185,102036,2312089,0,0,1,2019-10-10T00:00:00
6,801,2010,175107,693217,1743408,90878,124536,2436625,0,0,1,2019-10-17T00:00:00
7,801,2010,207520,900737,1597290,61789,61402,2498027,0,0,1,2019-10-24T00:00:00
8,801,2010,68314,969051,1635570,109046,106594,2604621,0,0,1,2019-10-31T00:00:00
9,801,2010,131402,1100453,1513806,10667,9638,2614259,0,0,1,2019-11-07T00:00:00
10,801,2010,53310,1153763,1517658,77340,57162,2671421,0,0,1,2019-11-14T00:00:00
11,801,2010,41551,1195314,1531093,56061,54986,2726407,0,0,1,2019-11-21T00:00:00
12,801,2010,80469,1275783,1490900,349,40276,2766683,0,0,1,2019-11-28T00:00:00
13,801,2010,57226,1333009,1445298,12125,11624,2778307,0,0,1,2019-12-05T00:00:00
14,801,2010,120620,1453629,1333835,16032,9157,2787464,0,0,1,2019-12-12T00:00:00
15,801,2010,53031,1506660,1342238,61434,61434,2848898,0,0,1,2019-12-19T00:00:00
16,801,2010,109315,1615975,1232676,1746,-247,2848651,0,0,1,2019-12-26T00:00:00
17,801,2010,102480,1718455,1131356,2342,1160,2849811,0,0,1,2020-01-02T00:00:00
18,801,2010,109093,1827548,1138074,118947,115811,2965622,0,0,1,2020-01-09T00:00:00
19,801,2010,91749,1919297,1265236,172879,218911,3184533,0,0,1,2020-01-16T00:00:00
20,801,2010,62227,1981524,1200762,11158,-2247,3182286,0,0,1,2020-01-23T00:00:00
21,801,2010,72700,2054224,1167836,41449,39774,3222060,0,0,1,2020-01-30T00:00:00
22,801,2010,73045,2127269,1108784,13993,13993,3236053,0,0,1,2020-02-06T00:00:00
23,801,2010,139865,2267134,1048650,80926,79731,3315784,0,0,1,2020-02-13T00:00:00
24,801,2010,102934,2370068,949747,5464,4031,3319815,21000,21000,1,2020-02-20T00:00:00
25,801,2010,88198,2458266,1025570,164787,164021,3483836,21000,0,1,2020-02-27T00:00:00
26,801,2010,54399,2512665,993206,22968,22035,3505871,21000,0,1,2020-03-05T00:00:00
27,801,2010,87108,2599773,973729,68948,67631,3573502,21000,0,1,2020-03-12T00:00:00
28,801,2010,55519,2655292,927166,13487,8956,3582458,21000,0,1,2020-03-19T00:00:00
29,801,2010,124600,2779892,1190604,342853,388038,3970496,68500,47500,1,2020-03-26T00:00:00
30,801,2010,89952,2869844,1203395,104198,102743,4073239,353500,285000,1,2020-04-02T00:00:00
31,801,2010,122942,2992786,1102810,24233,22357,4095596,353500,0,1,2020-04-09T00:00:00
32,801,2010,41444,3034230,1068874,7771,7508,4103104,353500,0,1,2020-04-16T00:00:00
